UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
2055,January 01 2021,DOG,MIXED BREED,5,F,false,Brooklyn,11228
4308,January 01 2021,DOG,LARGE MIXED BREED,2,M,false,Bronx,10468
4309,January 01 2021,DOG,LARGE MIXED BREED,2,M,false,Bronx,10463
4310,January 01 2021,DOG,LARGE MIXED BREED,2,M,false,Bronx,10463
6963,January 01 2021,DOG,Pomeranian,,U,false,Manhattan,10038
10598,January 01 2021,DOG,SHEPHERD / HOUND MIX,3,F,true,Queens,11358
10600,January 01 2021,DOG,Siberian Husky,5,M,false,Queens,11372
2051,January 02 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2064,January 02 2021,DOG,BASSET HOUND X,12,F,true,Brooklyn,11209
6964,January 02 2021,DOG,UNKNOWN,,U,false,Manhattan,
8053,January 02 2021,DOG,KING KORSO,2Y,M,false,Other,
10599,January 02 2021,DOG,German Shepherd,,U,false,Queens,11368
2049,January 03 2021,DOG,FRENCH BULL DOG & PIT BULL X,4,F,false,Brooklyn,11210
2056,January 03 2021,DOG,MIXED,5,M,true,Brooklyn,11232
4311,January 03 2021,DOG,LARGE MIXED BREED,2,M,false,Bronx,10454
8054,January 03 2021,DOG,Bichon Frise,11,M,false,Other,
12176,January 03 2021,DOG,MEDIUM MIXED BREED,2,M,false,Staten Island,10309
6965,January 04 2021,DOG,"Bull Dog, English",4,F,true,Manhattan,10029
6966,January 04 2021,DOG,Pit Bull,4,M,false,Manhattan,10025
2052,January 05 2021,DOG,Rhodesian Ridgeback,10,M,false,Brooklyn,11222
6967,January 05 2021,DOG,UNKNOWN,,U,false,Manhattan,
6969,January 05 2021,DOG,UNKNOWN,2,F,false,Manhattan,10029
10602,January 05 2021,DOG,MIXED,,U,false,Queens,11412
10603,January 05 2021,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,false,Queens,11414
10604,January 05 2021,DOG,AMERICAN BULLY,1,M,false,Queens,11375
10605,January 05 2021,DOG,UNKNOWN,,U,false,Queens,
2097,January 06 2021,DOG,Pit Bull,4-6MOS,M,false,Brooklyn,11207
4688,January 06 2021,DOG,Pit Bull,,U,false,Bronx,10466
6971,January 06 2021,DOG,UNKNOWN,2,F,false,Manhattan,10029
2057,January 07 2021,DOG,Chihuahua Crossbreed,5,M,false,Brooklyn,11225
4322,January 07 2021,DOG,MEDIUM MIXED BREED,7,F,false,Bronx,10469
6972,January 07 2021,DOG,,,U,false,Manhattan,10033
11368,January 07 2021,DOG,"Schnauzer, Miniature",,U,false,Queens,11416
4313,January 08 2021,DOG,Rottweiler,,U,false,Bronx,10462
6970,January 08 2021,DOG,Golden Retriever,12,F,true,Manhattan,10040
6973,January 08 2021,DOG,UNKNOWN,5,M,false,Manhattan,10023
8056,January 08 2021,DOG,Pit Bull,,U,false,Other,
10606,January 08 2021,DOG,MIXED,,U,false,Queens,
12179,January 08 2021,DOG,TERRIER MIX,2,M,true,Staten Island,10314
2059,January 09 2021,DOG,Pit Bull,,U,false,Brooklyn,
2060,January 09 2021,DOG,Maltese,6,M,false,Brooklyn,11220
2061,January 09 2021,DOG,MIXED BREED,3,F,true,Brooklyn,11215
2063,January 09 2021,DOG,MIXED,1,F,true,Brooklyn,11221
4314,January 09 2021,DOG,Pit Bull,3,M,false,Bronx,10460
4315,January 09 2021,DOG,Pit Bull,,U,false,Bronx,10468
10607,January 09 2021,DOG,PIT BULL / AMERICAN STAFFORDSHIRE,3,F,false,Queens,11004
12177,January 09 2021,DOG,MIXED LAB DOG,7,M,true,Staten Island,
12178,January 09 2021,DOG,Pit Bull,5,M,true,Staten Island,
2058,January 10 2021,DOG,Beagle,9M,M,false,Brooklyn,11209
8057,January 10 2021,DOG,UNKNOWN,,U,false,Other,
2062,January 11 2021,DOG,Shih Tzu,13,M,true,Brooklyn,
2066,January 11 2021,DOG,BLUE LACY,8,F,true,Brooklyn,11216
4316,January 11 2021,DOG,Shih Tzu,,U,false,Bronx,10462
7195,January 11 2021,DOG,PITBULL MIX,2,F,false,Manhattan,
10608,January 11 2021,DOG,MIXED,2,F,true,Queens,11104
2067,January 12 2021,DOG,SHIH TZU X,5,M,true,Brooklyn,11201
6974,January 12 2021,DOG,,13 WKS,F,false,Manhattan,10025
6975,January 12 2021,DOG,LABRADOR,17,F,false,Manhattan,10065
6976,January 12 2021,DOG,BULLDOG,,U,false,Manhattan,
12180,January 12 2021,DOG,UNKNOWN,,U,false,Staten Island,
2068,January 13 2021,DOG,MALTIPOO,6,M,true,Brooklyn,11206
2069,January 13 2021,DOG,SHEPHERD / PIT BULL MIX,11,M,true,Brooklyn,11233
4329,January 13 2021,DOG,Shih Tzu,1,U,true,Bronx,10460
4333,January 13 2021,DOG,,,U,false,Bronx,
10609,January 13 2021,DOG,Pit Bull,,U,false,Queens,11105
10610,January 13 2021,DOG,Pit Bull,,U,false,Queens,11419
2070,January 14 2021,DOG,Pit Bull,2,F,false,Brooklyn,11221
6977,January 14 2021,DOG,UNKNOWN,,U,false,Manhattan,
10611,January 14 2021,DOG,MALTIPOO MIX,5,F,false,Queens,11102
10612,January 14 2021,DOG,FRENCH POODLE,,U,false,Queens,11378
10613,January 14 2021,DOG,MIXED,15,M,true,Queens,11385
2071,January 15 2021,DOG,Yorkshire Terrier Crossbreed,3,F,false,Brooklyn,11226
4320,January 15 2021,DOG,LARGE MIX BREED,4,F,false,Bronx,10465
4323,January 15 2021,DOG,Siberian Husky,,U,false,Bronx,
6980,January 15 2021,DOG,Yorkshire Terrier,,U,false,Manhattan,
2073,January 16 2021,DOG,TERRIER MIX,5,M,true,Brooklyn,11216
4321,January 16 2021,DOG,LARGE MIX BREED,4,F,false,Bronx,10457
4336,January 16 2021,DOG,,,U,false,Bronx,10461
6982,January 16 2021,DOG,UNKNOWN,,U,false,Manhattan,
6983,January 16 2021,DOG,UNKNOWN,7MTHS,M,false,Manhattan,10029
10615,January 16 2021,DOG,UNKNOWN,,U,false,Queens,
4319,January 17 2021,DOG,LARGE MIX BREED,4,F,false,Bronx,104
4324,January 17 2021,DOG,Pit Bull,,U,false,Bronx,10453
6979,January 17 2021,DOG,DACHSHUND,5,M,true,Manhattan,
6981,January 17 2021,DOG,CORGI,,U,false,Manhattan,10013
10614,January 17 2021,DOG,SHIH TZU / POODLE MIX,5,M,true,Queens,11435
10616,January 17 2021,DOG,Siberian Husky,5,M,false,Queens,11418
10618,January 17 2021,DOG,MIXED,,U,false,Queens,
10619,January 17 2021,DOG,Pit Bull,,U,false,Queens,11378
2072,January 18 2021,DOG,Bull Terrier,,U,false,Brooklyn,
4325,January 18 2021,DOG,Pit Bull,,U,false,Bronx,10456
4330,January 18 2021,DOG,LARGE MIX BREED,7 MOS,F,false,Bronx,10473
6978,January 18 2021,DOG,Pit Bull,,U,false,Manhattan,
8059,January 18 2021,DOG,Pit Bull,5,M,false,Other,11590
10617,January 18 2021,DOG,AMERICAN BULL TERRIER,6,M,true,Queens,11104
11367,January 18 2021,DOG,Pit Bull,,U,false,Queens,11373
12181,January 18 2021,DOG,Pit Bull,,U,false,Staten Island,10304
6988,January 19 2021,DOG,UNKNOWN,5,M,false,Manhattan,
6991,January 19 2021,DOG,UNKNOWN,7,M,false,Manhattan,10009
10620,January 19 2021,DOG,Bull dog,,U,false,Queens,11101
4331,January 20 2021,DOG,LARGE MIX BREED,7 MOS,F,false,Bronx,10473
6984,January 20 2021,DOG,UNKNOWN,,U,false,Manhattan,10006
8060,January 20 2021,DOG,Belgian Malinois,,U,false,Other,
8061,January 20 2021,DOG,UNKNOWN,,U,false,Other,
10621,January 20 2021,DOG,Beagle,,U,false,Queens,11104
2074,January 21 2021,DOG,German Shepherd,1,M,false,Brooklyn,11207
2076,January 21 2021,DOG,UNKNOWN,,U,false,Brooklyn,
4326,January 21 2021,DOG,German Shepherd,,M,false,Bronx,10461
6985,January 21 2021,DOG,Pomeranian,4,F,true,Manhattan,10025
10622,January 21 2021,DOG,Beagle,3,F,false,Queens,11356
4337,January 22 2021,DOG,,,U,false,Bronx,
6986,January 22 2021,DOG,Golden Retriever,3,M,false,Manhattan,10002
10624,January 22 2021,DOG,Pit Bull,,U,false,Queens,
6987,January 23 2021,DOG,Shih Tzu,,U,false,Manhattan,
10623,January 23 2021,DOG,UNKNOWN,,U,false,Queens,11377
10625,January 23 2021,DOG,Pit Bull,,U,false,Queens,11433
10630,January 23 2021,DOG,German Shepherd,4,F,false,Queens,11435
2075,January 24 2021,DOG,UNKNOWN,,U,false,Brooklyn,
4328,January 24 2021,DOG,UNKNOWN,,U,false,Bronx,
4334,January 24 2021,DOG,UNKNOWN,,U,false,Bronx,10452
10626,January 24 2021,DOG,Beagle,12,M,true,Queens,11356
2077,January 25 2021,DOG,BASSETT MIX,2,M,true,Brooklyn,11238
4327,January 25 2021,DOG,Pit Bull,2,M,false,Bronx,10462
4335,January 25 2021,DOG,Yorkshire Terrier,11 MOS,F,false,Bronx,10455
10627,January 25 2021,DOG,Pit Bull,9M,M,false,Queens,11421
12182,January 25 2021,DOG,UNKNOWN,,U,false,Staten Island,
6989,January 26 2021,DOG,LABRADOR,,U,false,Manhattan,
10628,January 26 2021,DOG,Pit Bull,,U,false,Queens,11374
12183,January 26 2021,DOG,UNKNOWN,,U,false,Staten Island,
6990,January 27 2021,DOG,,,U,false,Manhattan,
6992,January 27 2021,DOG,"Bull Dog, French",6,F,true,Manhattan,
10629,January 27 2021,DOG,Pit Bull,,U,false,Queens,
10631,January 27 2021,DOG,German Shepherd,,U,false,Queens,
12184,January 27 2021,DOG,Chihuahua,,U,false,Staten Island,10306
12185,January 27 2021,DOG,UNKNOWN,,U,false,Staten Island,
10632,January 28 2021,DOG,Golden Retriever,,U,false,Queens,11374
10633,January 28 2021,DOG,MIXED,3,M,false,Queens,11103
4339,January 29 2021,DOG,Siberian Husky,,U,false,Bronx,
4345,January 29 2021,DOG,Siberian Husky,,U,false,Bronx,10461
6993,January 29 2021,DOG,Pit Bull,1,M,false,Manhattan,
4340,January 30 2021,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Bronx,10461
6994,January 30 2021,DOG,UNKNOWN,,U,false,Manhattan,
6995,January 30 2021,DOG,UNKNOWN,,U,false,Manhattan,
6996,January 30 2021,DOG,POODLE,16,F,true,Manhattan,
8063,January 30 2021,DOG,UNKNOWN,,U,false,Other,12468
10634,January 30 2021,DOG,Pit Bull,,U,false,Queens,11377
10636,January 30 2021,DOG,Maltese,10,M,true,Queens,11412
12188,January 30 2021,DOG,UNKNOWN,,U,false,Staten Island,10306
4338,January 31 2021,DOG,BULL DOG MIX PUG,11 MOS,M,false,Bronx,10473
8062,January 31 2021,DOG,Chow Chow,,M,true,Other,
10635,January 31 2021,DOG,Chow Chow,1,M,false,Queens,11379
2079,February 01 2021,DOG,BOXER X,3,F,true,Brooklyn,11222
2080,February 01 2021,DOG,Labrador Retriever Crossbreed,,U,false,Brooklyn,11233
2081,February 01 2021,DOG,Pit Bull,,U,false,Brooklyn,11221
2082,February 01 2021,DOG,SHEPERD,,U,false,Brooklyn,
4342,February 01 2021,DOG,Pit Bull,9,F,true,Bronx,10463
4346,February 01 2021,DOG,Pit Bull,,U,false,Bronx,10468
6997,February 01 2021,DOG,Pit Bull,,U,false,Manhattan,10025
6998,February 01 2021,DOG,SHEPERD,,U,false,Manhattan,10019
10637,February 01 2021,DOG,Chihuahua,1,M,false,Queens,11101
2083,February 02 2021,DOG,DOBERMAN/PIT BULL X,8,M,true,Brooklyn,11216
2084,February 02 2021,DOG,MIXED BREED,8,M,true,Brooklyn,11238
4343,February 02 2021,DOG,SMALL MIXED BREED,5,M,false,Bronx,10452
4344,February 02 2021,DOG,Pit Bull,,U,false,Bronx,10460
6999,February 02 2021,DOG,UNKNOWN,,U,false,Manhattan,10011
7002,February 02 2021,DOG,Pit Bull,,U,false,Manhattan,
10638,February 02 2021,DOG,Australian Shepherd,1,M,true,Queens,11106
10639,February 02 2021,DOG,Pit Bull,,U,false,Queens,
7000,February 03 2021,DOG,,,U,false,Manhattan,
7001,February 03 2021,DOG,,,U,false,Manhattan,
7005,February 03 2021,DOG,Jack Russ,5,F,true,Manhattan,10075
10644,February 03 2021,DOG,MIXED,2,M,true,Queens,11421
2085,February 04 2021,DOG,UNKNOWN,,U,false,Brooklyn,11234
4350,February 04 2021,DOG,Pit Bull,6,F,true,Bronx,10467
10640,February 04 2021,DOG,CORGI,4,M,true,Queens,11436
10641,February 04 2021,DOG,UNKNOWN,,U,false,Queens,11436
10642,February 04 2021,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Queens,
10643,February 04 2021,DOG,German Shepherd Crossbreed,2,F,true,Queens,11368
10645,February 04 2021,DOG,"Poodle, Standard",7,M,false,Queens,11377
10649,February 04 2021,DOG,Pit Bull,,U,false,Queens,11360
2086,February 05 2021,DOG,UNKNOWN,,U,false,Brooklyn,11211
2093,February 05 2021,DOG,Pit Bull,,U,false,Brooklyn,11220
7006,February 05 2021,DOG,Pit Bull,,U,false,Manhattan,10009
10646,February 05 2021,DOG,Akita,,U,false,Queens,11101
10648,February 05 2021,DOG,Pit Bull,,U,false,Queens,11379
12186,February 05 2021,DOG,UNKNOWN,,U,false,Staten Island,
7003,February 06 2021,DOG,UNKNOWN,,U,false,Manhattan,
7004,February 06 2021,DOG,SHIHTZU MIX,7,M,true,Manhattan,10028
7007,February 06 2021,DOG,Pit Bull,,U,false,Manhattan,
12187,February 06 2021,DOG,SHEPARD,,U,false,Staten Island,10314
2087,February 07 2021,DOG,UNKNOWN,,U,false,Brooklyn,11224
2088,February 07 2021,DOG,Pit Bull,,U,false,Brooklyn,
2090,February 07 2021,DOG,MIXED BREED,4,M,false,Brooklyn,11226
4347,February 07 2021,DOG,,,U,false,Bronx,10454
10647,February 07 2021,DOG,MIXED,,U,false,Queens,11102
10652,February 07 2021,DOG,Bull dog,1,M,false,Queens,11422
12189,February 07 2021,DOG,Shiba Inu,1,M,false,Staten Island,10307
2089,February 08 2021,DOG,MIXED BREED,7,M,false,Brooklyn,11212
2092,February 08 2021,DOG,UNKNOWN,2,M,false,Brooklyn,11234
2100,February 08 2021,DOG,MIXED,5,M,false,Brooklyn,11212
7008,February 08 2021,DOG,MIXED BREED,6,F,true,Manhattan,10023
7009,February 08 2021,DOG,POODLE,,U,false,Manhattan,
7010,February 08 2021,DOG,LARGE MIXED BREED,3,M,false,Manhattan,10029
7012,February 08 2021,DOG,UNKNOWN,,U,false,Manhattan,
12190,February 08 2021,DOG,Golden Retriever,,U,false,Staten Island,10310
2091,February 09 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2094,February 09 2021,DOG,Jack Russ,,U,false,Brooklyn,11232
7011,February 09 2021,DOG,MIXED BREED,12,M,true,Manhattan,
10650,February 09 2021,DOG,UNKNOWN,,U,false,Queens,11385
10670,February 09 2021,DOG,Yorkshire Terrier,4,M,false,Queens,11367
2095,February 10 2021,DOG,UNKNOWN,,U,false,Brooklyn,11234
2096,February 10 2021,DOG,BORDER COLLIE/ LABRADOR X,5,F,true,Brooklyn,11216
7013,February 10 2021,DOG,Doberman Pinscher,2,M,false,Manhattan,10029
7015,February 10 2021,DOG,UNKNOWN,,U,false,Manhattan,10019
10651,February 10 2021,DOG,Bull dog,,U,false,Queens,11413
4380,February 11 2021,DOG,German Shepherd Crossbreed,11,M,true,Bronx,10461
7014,February 11 2021,DOG,Yorkshire Terrier,10,M,true,Manhattan,10009
10653,February 11 2021,DOG,Chihuahua,3,M,true,Queens,
2099,February 12 2021,DOG,MIXED BREED,7,M,false,Brooklyn,11208
4351,February 12 2021,DOG,German Shepherd,,U,false,Bronx,10472
7017,February 12 2021,DOG,UNKNOWN,,U,false,Manhattan,
7019,February 12 2021,DOG,UNKNOWN,6,M,true,Manhattan,
7023,February 12 2021,DOG,Pit Bull,,U,false,Manhattan,
12191,February 12 2021,DOG,Saint Bernard,,U,false,Staten Island,10301
7020,February 13 2021,DOG,UNKNOWN,,U,false,Manhattan,
7021,February 13 2021,DOG,Siberian Husky,1,F,false,Manhattan,10030
7022,February 13 2021,DOG,,,U,false,Manhattan,
8066,February 13 2021,DOG,German Shepherd,7Y,F,true,Other,11792
10654,February 13 2021,DOG,Pit Bull,,U,false,Queens,11433
10656,February 13 2021,DOG,Bull dog,,U,false,Queens,11435
10659,February 13 2021,DOG,UNKNOWN,,U,false,Queens,
2098,February 14 2021,DOG,HUSKY,,U,false,Brooklyn,
7016,February 14 2021,DOG,CATTLE MIX,4,M,true,Manhattan,10065
10655,February 14 2021,DOG,SHIH TZU MIX,7,M,false,Queens,11379
10657,February 14 2021,DOG,UNKNOWN,,U,false,Queens,11106
4348,February 15 2021,DOG,Pit Bull,,U,false,Bronx,10467
4349,February 15 2021,DOG,Pit Bull,,U,false,Bronx,10467
7018,February 15 2021,DOG,HUSKY,,U,false,Manhattan,
7572,February 15 2021,DOG,AUSTRALIAN CATTLE,,U,false,Manhattan,10022
8065,February 15 2021,DOG,Pit Bull,,U,false,Other,
10658,February 15 2021,DOG,Pit Bull,,U,false,Queens,
12192,February 15 2021,DOG,ROTTWEILER/PIT BULL MIX,11M,M,false,Staten Island,10312
12193,February 15 2021,DOG,Pug,,U,false,Staten Island,
12194,February 15 2021,DOG,Jack Russ,7Y,M,true,Staten Island,10302
2102,February 16 2021,DOG,Pit Bull,,U,false,Brooklyn,11233
7024,February 16 2021,DOG,Pit Bull,,U,false,Manhattan,10022
7025,February 16 2021,DOG,Pit Bull,,U,false,Manhattan,
10661,February 16 2021,DOG,Cocker Spaniel,2,M,true,Queens,11105
2109,February 17 2021,DOG,UNKNOWN,,U,false,Brooklyn,11215
7028,February 17 2021,DOG,UNKNOWN,5,M,false,Manhattan,10039
7031,February 17 2021,DOG,TERRIER,12,M,true,Manhattan,10065
10660,February 17 2021,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,true,Queens,
2103,February 18 2021,DOG,SHEPERD,,U,false,Brooklyn,11218
2107,February 18 2021,DOG,Yorkshire Terrier,,M,false,Brooklyn,11215
4355,February 18 2021,DOG,"Bull Dog, French",3M,M,false,Bronx,10466
4357,February 18 2021,DOG,SMALL MIXED BREED,5,M,false,Bronx,10463
4358,February 18 2021,DOG,SMALL MIXED BREED\,5,M,false,Bronx,10463
7026,February 18 2021,DOG,Doberman Pinscher,2,M,false,Manhattan,10029
7027,February 18 2021,DOG,Shih Tzu,4,M,true,Manhattan,10018
10662,February 18 2021,DOG,Chihuahua,,U,false,Queens,
2104,February 19 2021,DOG,"Collie, Border",2,F,true,Brooklyn,
2106,February 19 2021,DOG,Shiba Inu,5,F,true,Brooklyn,11230
4359,February 19 2021,DOG,Mixed/Other,,U,false,Bronx,10463
7029,February 19 2021,DOG,UNKNOWN,,U,false,Manhattan,
7030,February 19 2021,DOG,UNKNOWN,,U,false,Manhattan,
10663,February 19 2021,DOG,UNKNOWN,,U,false,Queens,11426
2108,February 20 2021,DOG,MIXED BREED,6,M,false,Brooklyn,11208
4356,February 20 2021,DOG,Doberman Pinscher,4M,M,false,Bronx,10465
4369,February 20 2021,DOG,UNKNOWN,8M,M,false,Bronx,10458
7032,February 21 2021,DOG,HUSKY MIX,7 MTHS,M,false,Manhattan,10035
10664,February 21 2021,DOG,CORGI,,U,false,Queens,
10665,February 21 2021,DOG,UNKNOWN,,U,false,Queens,11101
10669,February 21 2021,DOG,UNKNOWN,,U,false,Queens,11101
7033,February 22 2021,DOG,UNKNOWN,2,F,true,Manhattan,10038
7582,February 22 2021,DOG,Pit Bull,,U,false,Manhattan,10031
10666,February 22 2021,DOG,Puggle,13,M,true,Queens,11421
10671,February 22 2021,DOG,Yorkshire Terrier,4,M,false,Queens,11367
2110,February 23 2021,DOG,BULLDOG,,U,false,Brooklyn,11228
4360,February 23 2021,DOG,,,U,false,Bronx,
7034,February 23 2021,DOG,LABRADOR MIX,5,M,true,Manhattan,
7035,February 23 2021,DOG,Pit Bull,,U,false,Manhattan,10028
7036,February 23 2021,DOG,HUSKY,,U,false,Manhattan,
7039,February 23 2021,DOG,SHEPERD/HUSKY MIX,10,M,true,Manhattan,10065
7040,February 23 2021,DOG,BULLDOG,5,M,false,Manhattan,10022
8068,February 23 2021,DOG,UNKNOWN,4M,F,false,Other,
10667,February 23 2021,DOG,MIXED,2,M,false,Queens,
10668,February 23 2021,DOG,Pit Bull,,U,false,Queens,11694
10675,February 23 2021,DOG,Yorkshire Terrier,,U,false,Queens,
2111,February 24 2021,DOG,MIXED BREED,2,M,false,Brooklyn,11223
2112,February 24 2021,DOG,MIXED BREED,2,M,false,Brooklyn,11223
7037,February 24 2021,DOG,Maltese,8,M,true,Manhattan,10065
7038,February 24 2021,DOG,UNKNOWN,12,M,true,Manhattan,10065
7041,February 24 2021,DOG,Pit Bull,,U,false,Manhattan,10031
12195,February 24 2021,DOG,UNKNOWN,,U,false,Staten Island,10306
2113,February 25 2021,DOG,PIT BULL,,U,false,Brooklyn,11221
2114,February 25 2021,DOG,Pit Bull,,U,false,Brooklyn,11216
2115,February 25 2021,DOG,AUSSIE X,1,M,true,Brooklyn,11211
2116,February 25 2021,DOG,Pit Bull,7,M,false,Brooklyn,11211
4361,February 25 2021,DOG,AMERICAN ESKIMO,4,M,true,Bronx,10467
4362,February 25 2021,DOG,Rottweiler,,U,false,Bronx,10451
4363,February 25 2021,DOG,Pomeranian,,U,false,Bronx,10468
7042,February 25 2021,DOG,SHEPERD MIX,7,M,true,Manhattan,10012
12196,February 25 2021,DOG,MIXED BREED DOG,,U,false,Staten Island,10314
2118,February 26 2021,DOG,RETRIEVER X,9,F,true,Brooklyn,11217
4365,February 26 2021,DOG,MEDIUM MIXED BREED,3 YRS,M,false,Bronx,10455
4366,February 26 2021,DOG,MEDIUM MIXED BREED,3 YRS,M,false,Bronx,10455
4376,February 26 2021,DOG,,,U,false,Bronx,10463
7043,February 26 2021,DOG,Rottweiler,11MTHS,M,false,Manhattan,10006
10674,February 26 2021,DOG,UNKNOWN,,U,false,Queens,11354
12197,February 26 2021,DOG,Pit Bull,,U,false,Staten Island,10307
2117,February 27 2021,DOG,YORKIE/SHIH TZU X,4,M,false,Brooklyn,11211
4367,February 27 2021,DOG,,7,M,false,Bronx,10467
4371,February 27 2021,DOG,,,U,false,Bronx,10452
4375,February 27 2021,DOG,,,U,false,Bronx,
8069,February 27 2021,DOG,CORGIE,10M,M,false,Other,11530
12198,February 27 2021,DOG,MIXED BREED DOG,,U,false,Staten Island,10314
12212,February 27 2021,DOG,Pit Bull,,U,false,Staten Island,
4364,February 28 2021,DOG,LARGE MIXED BREED,,M,false,Bronx,10460
4368,February 28 2021,DOG,Labrador Retriever Crossbreed,,M,false,Bronx,10475
4370,February 28 2021,DOG,Pit Bull,,U,false,Bronx,10460
8070,February 28 2021,DOG,UNKNOWN,,U,false,Other,
10672,February 28 2021,DOG,Bichon Frise,,U,false,Queens,11385
10673,February 28 2021,DOG,Pit Bull,,U,false,Queens,11385
7045,March 01 2021,DOG,Shih Tzu,,M,true,Manhattan,10012
10676,March 01 2021,DOG,"Poodle, Standard",3M,F,false,Queens,11361
7044,March 02 2021,DOG,Golden Retriever,3MTHS,M,false,Manhattan,
2119,March 03 2021,DOG,PIT BULL MIX,,U,false,Brooklyn,11235
2120,March 03 2021,DOG,Pit Bull,,U,false,Brooklyn,11214
8071,March 03 2021,DOG,UNKNOWN,,U,false,Other,
10677,March 03 2021,DOG,Yorkshire Terrier,8,M,false,Queens,11369
10678,March 03 2021,DOG,UNKNOWN,,U,false,Queens,
10679,March 03 2021,DOG,UNKNOWN,,U,false,Queens,
2122,March 04 2021,DOG,"Bull Dog, English",5,M,false,Brooklyn,11225
2123,March 04 2021,DOG,Pit Bull,,U,false,Brooklyn,11216
4372,March 04 2021,DOG,MIXED BREED,11M,M,false,Bronx,10457
7048,March 04 2021,DOG,UNKNOWN,,U,false,Manhattan,10016
10680,March 04 2021,DOG,Bichon Frise,6,M,true,Queens,11369
2121,March 05 2021,DOG,Labrador Retriever,,U,false,Brooklyn,11205
2125,March 05 2021,DOG,UNKNOWN,,U,false,Brooklyn,11234
2126,March 05 2021,DOG,Maltese,,U,false,Brooklyn,
7046,March 05 2021,DOG,Chow Chow,14,M,true,Manhattan,10021
10681,March 05 2021,DOG,Yorkshire Terrier,4,M,false,Queens,11106
10685,March 05 2021,DOG,Shiba Inu,3M,M,false,Queens,11373
10687,March 05 2021,DOG,AMERICAN BULLY,1,M,true,Queens,11415
4374,March 06 2021,DOG,Pit Bull,3YRS,M,false,Bronx,10456
10683,March 06 2021,DOG,German Shepherd,,U,false,Queens,
2124,March 07 2021,DOG,Rottweiler,,U,false,Brooklyn,11206
8072,March 07 2021,DOG,UNKNOWN,,U,false,Other,
8073,March 07 2021,DOG,Pit Bull,1Y,M,false,Other,
8074,March 07 2021,DOG,Siberian Husky,,U,false,Other,
10682,March 07 2021,DOG,Cocker Spaniel,10,M,true,Queens,11354
2128,March 08 2021,DOG,American Pit Bull Terrier/Pit Bull,5,M,true,Brooklyn,11224
4373,March 08 2021,DOG,UNKNOWN,4,M,false,Bronx,10467
7047,March 08 2021,DOG,UNKNOWN,10,M,true,Manhattan,10036
7049,March 08 2021,DOG,UNKNOWN,,U,false,Manhattan,
10686,March 08 2021,DOG,UNKNOWN,,U,false,Queens,11101
2127,March 09 2021,DOG,UNKNOWN,,U,false,Brooklyn,11201
2129,March 09 2021,DOG,MIXED,,U,false,Brooklyn,11201
4379,March 09 2021,DOG,Pit Bull,3,F,false,Bronx,10451
4381,March 09 2021,DOG,CAINE CORSO,,U,false,Bronx,10462
4386,March 09 2021,DOG,Cane Corso,5,M,false,Bronx,10469
7050,March 09 2021,DOG,Pit Bull,,U,false,Manhattan,10040
7055,March 09 2021,DOG,Pit Bull,2,F,false,Manhattan,10065
10684,March 09 2021,DOG,Pit Bull,,U,false,Queens,11435
10690,March 09 2021,DOG,Yorkshire Terrier,,U,false,Queens,11423
2130,March 10 2021,DOG,Pit Bull,,U,false,Brooklyn,11229
2131,March 10 2021,DOG,MIXED,4,M,false,Brooklyn,11208
2132,March 10 2021,DOG,,,U,false,Brooklyn,11238
4385,March 10 2021,DOG,UNKNOWN,,U,false,Bronx,
4388,March 10 2021,DOG,Maltese,,U,false,Bronx,10463
7051,March 10 2021,DOG,UNKNOWN,,U,false,Manhattan,
7052,March 10 2021,DOG,Maltese,9,M,true,Manhattan,
10688,March 10 2021,DOG,UNKNOWN,,U,false,Queens,11358
10689,March 10 2021,DOG,Boxer,,U,false,Queens,
12199,March 10 2021,DOG,"Bull Dog, English",,U,false,Staten Island,10306
4383,March 11 2021,DOG,Boston Terrier,5,M,true,Bronx,10469
7053,March 11 2021,DOG,COLLIE,,U,false,Manhattan,10014
7058,March 11 2021,DOG,"Bull Dog, English",2,M,true,Manhattan,10002
12217,March 11 2021,DOG,Pit Bull,7Y,M,false,Staten Island,10314
2133,March 12 2021,DOG,UNKNOWN,,U,false,Brooklyn,11229
4384,March 12 2021,DOG,Pit Bull,,U,false,Bronx,10458
7054,March 12 2021,DOG,PITBULL MIX,4,F,true,Manhattan,10013
7059,March 12 2021,DOG,"Collie, Border",5,F,false,Manhattan,
7062,March 12 2021,DOG,BASENJI,15,F,true,Manhattan,10065
8076,March 12 2021,DOG,UNKNOWN,12,U,false,Other,12567
8077,March 12 2021,DOG,Pit Bull,,U,false,Other,
10691,March 12 2021,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,true,Queens,11694
10692,March 12 2021,DOG,Pit Bull,,U,false,Queens,11416
10693,March 12 2021,DOG,Pekingese,7,M,true,Queens,11102
10697,March 12 2021,DOG,UNKNOWN,,U,false,Queens,
12201,March 12 2021,DOG,Pit Bull,,U,false,Staten Island,10309
